target_crate,shadow_crate,item_path,item_kind,gap_kind,matched_shadow_item,drift_confidence,notes
egui,elicit_egui,elicit_egui::widget_tools::EmptyParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::HeadingParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::HyperlinkParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::ImageParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::LabelParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::LinkParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::MonospaceParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::ProgressBarParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::RadioParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::RadioValueParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::SelectableLabelParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::SimpleTextParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::SliderParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::SliderVerticalParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::SmallButtonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::TextEditMultilineParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::TextEditSinglelineParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::ToggleValueParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::winit_plugin::EguiWinitCtx,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::winit_plugin::EguiWinitDescribeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::winit_plugin::EguiWinitEmitParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::winit_plugin::EguiWinitNewParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::winit_plugin::EguiWinitPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::winit_plugin::EguiWinitSetDecorationsParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::winit_plugin::EguiWinitSetRendererParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::winit_plugin::EguiWinitSetResizableParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::winit_plugin::EguiWinitSetSizeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::winit_plugin::EguiWinitSetThemeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::winit_plugin::EguiWinitSetTitleParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::winit_plugin::EguiWinitSetVsyncParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::boolean_ops_plugin::GeoBooleanOpsPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::boolean_ops_plugin::MultipolygonDifferenceParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::boolean_ops_plugin::MultipolygonIntersectionParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::boolean_ops_plugin::MultipolygonUnionParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::boolean_ops_plugin::MultipolygonXorParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::boolean_ops_plugin::PolygonDifferenceParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::boolean_ops_plugin::PolygonIntersectionParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::boolean_ops_plugin::PolygonUnionParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::boolean_ops_plugin::PolygonXorParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::calculations_plugin::GeoCalculationsPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::calculations_plugin::LinestringBoundingRectParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::calculations_plugin::LinestringCentroidParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::calculations_plugin::LinestringConvexHullParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::calculations_plugin::MultipointBoundingRectParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::calculations_plugin::MultipointCentroidParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::calculations_plugin::MultipointConvexHullParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::calculations_plugin::MultipolygonCentroidParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::calculations_plugin::PolygonBoundingRectParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::calculations_plugin::PolygonCentroidParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::calculations_plugin::PolygonConvexHullParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::geodesic_plugin::GeoGeodesicPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::geodesic_plugin::GeodesicBearingParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::geodesic_plugin::GeodesicDestinationParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::geodesic_plugin::GeodesicDistanceParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::geodesic_plugin::HaversineBearingParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::geodesic_plugin::HaversineDestinationParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::geodesic_plugin::HaversineDistanceParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::measurements_plugin::EuclideanDistancePointLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::measurements_plugin::EuclideanDistancePointPointParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::measurements_plugin::EuclideanDistancePointPolygonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::measurements_plugin::GeoMeasurementsPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::measurements_plugin::HausdorffDistanceLinestringsParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::measurements_plugin::LineEuclideanLengthParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::measurements_plugin::LinestringEuclideanLengthParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::measurements_plugin::MultiPolygonAreaParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::measurements_plugin::PolygonSignedAreaParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::measurements_plugin::PolygonUnsignedAreaParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::measurements_plugin::RectAreaParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::predicates_plugin::GeoPredicatesPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::predicates_plugin::LinestringIntersectsLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::predicates_plugin::PointWithinPolygonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::predicates_plugin::PointWithinRectParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::predicates_plugin::PolygonContainsLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::predicates_plugin::PolygonContainsPointParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::predicates_plugin::PolygonContainsPolygonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::predicates_plugin::PolygonCoversLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::predicates_plugin::PolygonCoversPointParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::predicates_plugin::PolygonIntersectsLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::predicates_plugin::PolygonIntersectsPolygonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::predicates_plugin::RectContainsPointParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::predicates_plugin::RectIntersectsRectParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::DensifyLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::DensifyPolygonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::GeoTransformationsPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::MapCoordsLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::MapCoordsPointParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::MapCoordsPolygonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::RemoveRepeatedPointsLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::RotateLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::RotatePolygonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::ScalePolygonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::SimplifyLinestringRdpParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::SimplifyLinestringVwParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::SimplifyPolygonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::SkewLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::SkewPolygonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::SmoothLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::SmoothPolygonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::TranslateLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::TranslatePointParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::transformations_plugin::TranslatePolygonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::validation_plugin::GeoValidationPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::validation_plugin::GeometryTypeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::validation_plugin::LinestringCoordsCountParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::validation_plugin::LinestringIsClosedParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::validation_plugin::LinestringIsConvexParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::validation_plugin::PolygonCoordsCountParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::validation_plugin::PolygonExteriorCoordsCountParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::workflow_plugin::FrechetDistanceParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::workflow_plugin::GeoWorkflowPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::workflow_plugin::GeodesicLengthLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::workflow_plugin::HaversineLengthLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::workflow_plugin::LineInterpolatePointParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::workflow_plugin::LineLocatePointParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::workflow_plugin::NearestPointOnLinestringParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::workflow_plugin::PointInPolygonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::workflow_plugin::PolygonExteriorLengthParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::workflow_plugin::PolygonInteriorPointParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo,elicit_geo,elicit_geo::workflow::workflow_plugin::RemoveRepeatedPointsPolygonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo-types,elicit_geo_types,elicit_geo_types::workflow::collections_plugin::GeoTypesCollectionsPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo-types,elicit_geo_types,elicit_geo_types::workflow::geometry_plugin::GeoTypesGeometryPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo-types,elicit_geo_types,elicit_geo_types::workflow::primitives_plugin::GeoTypesPrimitivesPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
geo-types,elicit_geo_types,elicit_geo_types::workflow::shapes_plugin::GeoTypesShapesPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
geojson,elicit_geojson,elicit_geojson::workflow::conversion_plugin::FeatureCollectionFromGeoGeometryCollectionParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geojson,elicit_geojson,elicit_geojson::workflow::conversion_plugin::GeoGeometryFromFeatureCollectionParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geojson,elicit_geojson,elicit_geojson::workflow::conversion_plugin::GeoGeometryFromFeatureParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geojson,elicit_geojson,elicit_geojson::workflow::conversion_plugin::GeoGeometryFromGeoJsonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geojson,elicit_geojson,elicit_geojson::workflow::conversion_plugin::GeoGeometryFromGeometryParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geojson,elicit_geojson,elicit_geojson::workflow::conversion_plugin::GeoGeometryFromValueParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geojson,elicit_geojson,elicit_geojson::workflow::conversion_plugin::GeoJsonConversionPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
geojson,elicit_geojson,elicit_geojson::workflow::conversion_plugin::GeometryFromGeoGeometryParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geojson,elicit_geojson,elicit_geojson::workflow::conversion_plugin::ValueFromGeoGeometryParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
geojson,elicit_geojson,elicit_geojson::workflow::document_plugin::GeoJsonDocumentPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
geojson,elicit_geojson,elicit_geojson::workflow::document_plugin::GeoJsonFromJsonValueParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
