item_path,item_kind,status,shadow_item,drift_confidence,notes
elicit_bevy::math::vec::IVec2,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::IVec2NewParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::IVec2NewParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::IVec3,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::IVec3NewParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::IVec3NewParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::IVec4,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::IVec4NewParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::IVec4NewParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::UVec2,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::UVec2NewParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::UVec2NewParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::UVec3,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::UVec3NewParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::UVec3NewParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::UVec4,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::UVec4NewParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::UVec4NewParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec2,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec2DistanceParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec2DistanceParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec2DotParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec2DotParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec2NewParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec2NewParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec3A,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec3ANewParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec3ANewParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec3DistanceParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec3DistanceParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec3DotParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec3DotParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec3NewParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec3NewParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec4,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec4NewParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::math::vec::Vec4NewParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::mesh::PrimitiveTopology,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::MaskParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::MaskParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithAlphaModeParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithAlphaModeParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithBaseColorParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithBaseColorParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithDoubleSidedParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithDoubleSidedParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithEmissiveParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithEmissiveParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithFalloffParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithFalloffParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithMetallicParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithMetallicParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithRoughnessParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithRoughnessParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithUnlitParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::pbr::WithUnlitParamsStyle,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::query_plugin::BevyQueryFilterKind,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::query_plugin::BevyQueryItemAccess,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::query_plugin::BevyQueryItemSpec,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::query_plugin::BevyQueryPlugin,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::query_plugin::DefineComponentQueryParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::query_plugin::DefineEventReaderParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::query_plugin::DefineEventWriterParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::query_plugin::DefineHandleParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::query_plugin::DefineLocalParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::query_plugin::DefineResourceParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::query_plugin::DefineTimeParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::query_plugin::FilterParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::query_plugin::SystemSignatureParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowAddTermParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowClearTermsParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowCtx,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowDescribeParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowEmitCodeParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowNewParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowNewResult,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowPlugin,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowRemoveTermParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowReplaceTermParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowSetAtmosphereParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowSetDensityMultiplierParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowSetMediumLabelParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowSetResolutionsParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_atmosphere_workflow_plugin::BevyRenderAtmosphereWorkflowSetScatteringMediaVarParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_mesh_workflow_plugin::BevyRenderMeshWorkflowCtx,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_mesh_workflow_plugin::BevyRenderMeshWorkflowDescribeParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_mesh_workflow_plugin::BevyRenderMeshWorkflowDescriptor,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_mesh_workflow_plugin::BevyRenderMeshWorkflowEmitSpawnCodeParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_mesh_workflow_plugin::BevyRenderMeshWorkflowKind,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_mesh_workflow_plugin::BevyRenderMeshWorkflowNewParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_mesh_workflow_plugin::BevyRenderMeshWorkflowNewResult,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_mesh_workflow_plugin::BevyRenderMeshWorkflowPlugin,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_mesh_workflow_plugin::BevyRenderMeshWorkflowSetMaterialParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_mesh_workflow_plugin::BevyRenderMeshWorkflowSetMeshParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_mesh_workflow_plugin::BevyRenderMeshWorkflowSetTransformParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_mesh_workflow_plugin::BevyRenderMeshWorkflowSetWireframeMaterialParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyAlphaMode2dParams,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyAlphaMode2dVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyAmbientLightParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyAtmosphereEnvironmentMapLightParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyAtmosphereParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyBloomCompositeModeParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyBloomCompositeModeVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyBloomPreset,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyBloomSettingsParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyCamera2dParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyCamera3dDepthLoadOpParams,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyCamera3dDepthLoadOpVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyCamera3dParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyCascadeShadowConfigBuilderParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyCascadeShadowConfigParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyClearColorConfigParams,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyClearColorConfigVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyClearColorParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyClusterConfigParams,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyClusterFarZModeKind,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyClusterFarZModeParams,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyClusterZConfigParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyClusteredDecalParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyColorMaterialParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyColorParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyDebandDitherParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyDebandDitherVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyDefaultOpaqueRendererMethodParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyDefaultOpaqueRendererMethodVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyDeferredPrepassDoubleBufferParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyDeferredPrepassParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyDepthPrepassDoubleBufferParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyDepthPrepassParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyDirectionalLightParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyDirectionalLightShadowMapParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyEnvironmentMapLightParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyExposureParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyExposurePreset,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyFogSettingsParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyFogVolumeParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyFullscreenGraphKind,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyFullscreenMaterialParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyGeneratedEnvironmentMapLightParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyGlobalAmbientLightParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyIrradianceVolumeParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyLightProbeParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyLightmapParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyMainPassResolutionOverrideParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyMesh2dParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyMesh2dWireframeParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyMesh3dParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyMesh3dWireframeParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyMeshMaterial2dParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyMeshMaterial3dParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyMotionVectorPrepassParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyMsaaWritebackParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyMsaaWritebackVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyNoCpuCullingParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyNoFrustumCullingParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyNoWireframe2dParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyNoWireframeParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyNormalPrepassParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyNotShadowCasterParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyNotShadowReceiverParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyOpaqueRendererMethodParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyOpaqueRendererMethodVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyOrthographicProjectionParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyParallaxMappingMethodParams,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyParallaxMappingMethodVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyPerspectiveProjectionParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyPointLightParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyPointLightShadowMapParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyRenderAlphaModeParams,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyRenderAlphaModeVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyRenderTargetKind,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyRenderTargetParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyScalingModeParams,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyScalingModeVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyScreenSpaceReflectionsParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyScreenSpaceTransmissionQualityParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyScreenSpaceTransmissionQualityVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyShadowFilteringMethodParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyShadowFilteringMethodVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevySkyboxParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevySpotLightParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevySpriteParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevySsaoParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevySsaoQualityParams,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevySsaoQualityVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyStandardMaterialParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevySubCameraViewParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevySunDiskParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyTemporalAntiAliasingParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyTextStyleParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyTonemappingParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyTonemappingVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyTransmittedShadowReceiverParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyUvChannelParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyUvChannelVariant,Enum,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyViewportParams,Struct,Extra,,,"in shadow, not in target"
elicit_bevy::render_plugin::BevyVisibilityRangeParams,Struct,Extra,,,"in shadow, not in target"
